zaman,boyut,kaynak_ip,hedef_ip,protokol,ttl,etiket,kaynak_port,hedef_port,bayraklar
1775625877.6027632,1286,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6034195,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.604175,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6048083,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6053758,528,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6060224,438,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.6065438,86,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.6072278,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.609461,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6100752,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6107028,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6113183,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.61192,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.612565,649,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6193993,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6202202,694,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6207666,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.621168,239,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6215887,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.621998,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6226463,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6231923,216,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6242082,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6247308,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.625137,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.6257129,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.626349,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.626947,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6277795,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6284342,1161,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.6290014,54,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.6294587,54,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.6301458,1393,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.6308444,726,57.144.127.32,10.111.197.48,6,81,1,443,55996,PA
1775625877.631774,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.6324334,54,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6330478,118,10.111.197.48,57.144.127.32,6,128,1,55996,443,PA
1775625877.6337264,146,10.111.197.48,57.144.127.32,6,128,1,55996,443,PA
1775625877.634241,1296,10.111.197.48,57.144.127.32,6,128,1,55996,443,PA
1775625877.634499,1393,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.634876,1393,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6351786,1393,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6356304,1393,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6361372,1393,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6365514,148,10.111.197.48,57.144.127.32,6,128,1,55996,443,PA
1775625877.6425962,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.648742,67,216.239.38.120,10.111.197.48,17,53,1,443,61894,UDP
1775625877.6513903,71,10.111.197.48,216.239.38.120,17,128,1,61894,443,UDP
1775625877.6772726,233,57.144.127.32,10.111.197.48,6,81,1,443,55996,PA
1775625877.6777065,128,57.144.127.32,10.111.197.48,6,81,1,443,55996,PA
1775625877.6783457,81,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.6844194,54,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6850877,85,10.111.197.48,57.144.127.32,6,128,1,55996,443,PA
1775625877.6857514,85,57.144.127.32,10.111.197.48,6,81,1,443,55996,PA
1775625877.6861143,89,57.144.127.32,10.111.197.48,6,81,1,443,55996,PA
1775625877.6863585,54,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.686595,54,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.687623,54,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.6899097,54,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.6981323,70,172.217.23.2,10.111.197.48,17,50,1,443,63774,UDP
1775625877.7024295,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.7047317,238,172.217.23.2,10.111.197.48,17,50,1,443,63774,UDP
1775625877.7089748,304,172.217.23.2,10.111.197.48,17,50,1,443,63774,UDP
1775625877.7101507,77,10.111.197.48,172.217.23.2,17,128,1,63774,443,UDP
1775625877.7225041,68,216.239.38.120,10.111.197.48,17,53,1,443,61894,UDP
1775625877.7420652,74,10.111.197.48,172.217.23.2,17,128,1,63774,443,UDP
1775625877.7437696,93,10.111.197.48,10.111.197.51,17,128,1,63145,53,UDP
1775625877.7444463,93,10.111.197.48,10.111.197.51,17,128,1,61576,53,UDP
1775625877.745193,71,10.111.197.48,216.239.38.120,17,128,1,61894,443,UDP
1775625877.754559,426,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.754989,200,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.7553134,200,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.7555897,200,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.7674503,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.76809,609,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7686765,1287,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7706122,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7721932,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7724338,272,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7737253,1286,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7749352,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7776277,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7785435,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7791595,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7800217,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7811592,78,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.7816362,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.78223,842,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7831275,1286,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7904763,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7914803,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.792187,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7930052,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7937362,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7945802,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7953029,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7959688,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.796555,1113,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7971742,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7977614,279,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7983835,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7988758,200,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.7993233,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.7998428,154,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8003566,123,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8008726,146,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8013904,136,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8018699,239,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8022487,83,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8029106,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8035457,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.804211,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8047624,176,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.805486,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8061824,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8068063,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.807499,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8082368,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8087354,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.8091269,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.809436,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.8097227,94,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.8098953,54,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.810226,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.810922,1208,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8228323,68,216.239.38.120,10.111.197.48,17,53,1,443,61894,UDP
1775625877.8233945,66,172.217.23.2,10.111.197.48,17,50,1,443,63774,UDP
1775625877.8294144,76,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.832654,79,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8498049,160,10.111.197.51,10.111.197.48,17,64,1,53,63145,UDP
1775625877.8511267,154,10.111.197.51,10.111.197.48,17,64,1,53,61576,UDP
1775625877.8535018,1393,57.144.127.32,10.111.197.48,6,81,1,443,55996,A
1775625877.854628,1292,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.855423,1292,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.8559349,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.856545,1212,57.144.127.32,10.111.197.48,6,81,1,443,55996,PA
1775625877.8579152,68,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8584476,115,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8588083,84,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8591523,84,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8593965,65,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8602276,54,10.111.197.48,57.144.127.32,6,128,1,55996,443,A
1775625877.86336,84,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8640354,65,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625877.8715448,76,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.8839378,86,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.9442937,82,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625877.9522412,68,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625877.953754,1292,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625877.9544115,1292,172.217.133.9,10.111.197.48,17,53,1,443,57887,UDP
1775625877.9548755,1292,172.217.133.9,10.111.197.48,17,53,1,443,57887,UDP
1775625877.9568884,1292,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625877.9577136,1259,172.217.133.9,10.111.197.48,17,53,1,443,57887,UDP
1775625877.9584813,81,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.960317,81,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.961389,1285,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.9623592,963,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.963692,200,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.9644978,1285,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.9652834,1292,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.9659443,1292,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.9664488,289,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625877.966952,125,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.9674551,113,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.9680974,1288,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.968626,439,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625877.969175,834,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625878.0270913,85,10.111.197.48,20.86.94.139,6,128,1,62897,443,PA
1775625878.043963,77,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.0586283,573,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625878.0593882,158,172.217.133.9,10.111.197.48,17,53,1,443,57887,UDP
1775625878.0612884,65,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625878.0629618,492,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625878.0635474,63,172.217.133.9,10.111.197.48,17,53,1,443,57887,UDP
1775625878.0642045,90,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625878.0648081,63,172.217.133.9,10.111.197.48,17,53,1,443,57887,UDP
1775625878.0656693,74,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625878.066358,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.068733,77,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625878.069524,77,10.111.197.48,172.217.133.9,17,128,1,57887,443,UDP
1775625878.0778217,123,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.0780995,242,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.101422,80,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.1189237,1287,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1197214,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1209383,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1216905,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1223297,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1229472,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1233308,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1235933,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1242456,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.125116,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1261024,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1267881,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1272292,222,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1278257,253,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1306539,79,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.1344504,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.135323,1287,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1360087,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1366296,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1370132,463,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1398118,58,10.111.197.48,8.8.8.8,1,255,1,0,0,None
1775625878.1406283,1286,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1413555,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1445246,79,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.1457388,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1465487,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.147085,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1476347,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1480246,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.148352,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1486876,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1490526,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1495428,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1502433,1289,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.150881,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1514287,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1519094,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1525397,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1530526,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.1537187,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.154419,656,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.154956,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1561687,406,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1566935,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1574178,154,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1576512,124,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1578417,146,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1584673,136,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1589856,83,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1596067,239,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1602025,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1606808,65,172.217.133.9,10.111.197.48,17,52,1,443,57887,UDP
1775625878.1610837,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1615357,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1618772,304,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1623137,1284,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1627083,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.163042,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.1634612,74,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.1639023,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1643922,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1651251,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.1659558,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1666148,1070,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.1670666,54,20.86.94.139,10.111.197.48,6,41,1,443,62897,A
1775625878.1765156,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.194674,58,8.8.8.8,10.111.197.48,1,110,1,0,0,None
1775625878.2081757,68,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.2119608,968,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.2826977,69,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.284168,1288,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.284807,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.285391,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.285997,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.286569,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2871437,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.2877045,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2898734,77,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.290279,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.2919064,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.2923434,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.2929587,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.293679,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.294165,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2946427,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2952027,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.2956417,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2962995,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2971106,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.2981415,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.2988653,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.299583,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.3001144,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3006248,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3011253,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3015826,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3019495,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.302221,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3024426,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3026686,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3030772,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.304593,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3061485,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.30795,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3096907,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3112116,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3118327,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3135731,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3143306,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.3162441,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3165183,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.316756,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3209517,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3216789,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3224127,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.3229144,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.3232718,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.328693,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3347936,1292,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.33528,1292,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.335827,168,172.217.23.131,10.111.197.48,17,53,1,443,60062,UDP
1775625878.3401644,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3405144,73,10.111.197.48,172.217.23.131,17,128,1,60062,443,UDP
1775625878.3906898,66,172.217.23.131,10.111.197.48,17,52,1,443,60062,UDP
1775625878.4725175,71,10.111.197.48,216.239.38.120,17,128,1,61894,443,UDP
1775625878.4727876,121,10.111.197.48,172.217.18.182,17,128,1,64252,443,UDP
1775625878.4992352,425,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.5281727,113,172.217.18.182,10.111.197.48,17,52,1,443,64252,UDP
1775625878.5472713,79,10.111.197.48,172.217.18.182,17,128,1,64252,443,UDP
1775625878.5520792,68,216.239.38.120,10.111.197.48,17,53,1,443,61894,UDP
1775625878.5952814,73,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.6233184,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.6266415,200,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.632477,68,172.217.18.182,10.111.197.48,17,52,1,443,64252,UDP
1775625878.6416466,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.642365,1287,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.6430473,963,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.643581,66,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.6744938,81,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.7257054,73,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.7488525,68,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.7523134,75,10.111.197.48,172.217.23.142,17,128,1,56455,443,UDP
1775625878.8026302,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8029401,597,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.8033953,1287,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.80569,1292,172.217.23.142,10.111.197.48,17,53,1,443,56455,UDP
1775625878.806417,1292,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
1775625878.8070056,273,172.217.23.142,10.111.197.48,17,54,1,443,56455,UDP
